Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
20-02-02;807500;;637500;;;;;165000;;;;;;;;;;200000;;;;444333;211000;;;;
21-02-02;790000;;635000;;;;;165000;;;;;;;;;;200000;;;;426667;211000;;;;
22-02-02;;;635000;;;;;;;;;;;;;;;;;;;434000;209000;;;;
25-02-02;;;640000;;;;;;;;;;;;;;;;;;;427500;209000;;;;
26-02-02;;;647500;;;;;;;;;;;;;;;;;;;422500;209000;;;;
27-02-02;;;645000;;;;;;;;;;;;;;;;;;;420000;209000;;;;
28-02-02;760000;;650000;;;;66250;165000;;;;;;;;;;194000;;;;418333;211000;;;;
01-03-02;756500;;645000;;;;66250;165000;;;;;;;;;;185500;;;;418333;211000;;;;
04-03-02;772500;;640000;;;;66250;165000;;;;;;;;;;184500;;;;405000;211000;;;;
05-03-02;765000;;632500;;;;60000;165000;;;;;;;;;;183500;;;;406000;211000;;;;
06-03-02;787500;;620000;;;;60000;165000;;;;;;;;;;178250;;;;406000;211000;;;;
07-03-02;795000;;617500;;;;60000;165000;;;;;;;;;;175500;;;;405000;211000;;;;
08-03-02;790000;;592500;;;;60000;165000;;;;;;;;;;168000;;;;408333;211000;;;;
11-03-02;757500;;587500;;;;60000;147500;;;;;;;;;;172500;;;;406667;211000;;;;
12-03-02;752500;;577500;;;;60000;147500;;;;;;;;;;172500;;;;418333;211000;;;;
13-03-02;742500;;575000;;;;57500;147500;;;;;;;;;;172500;;;;416667;211000;;;;
14-03-02;720000;;567500;;;;57500;165000;;;;;;;;;;171500;;;;411667;211000;;;;
15-03-02;715000;;563333;;;;52500;165000;;;;;;;;;;172500;;;;406667;211000;;;;
18-03-02;702500;;561667;;;;52500;165000;;;;;;;;;;172500;;;;400667;206667;;;;
19-03-02;705000;;563333;;;;52500;165000;;;;;;;;;;173750;;;;404000;206667;;;;
20-03-02;705000;;555000;;;;52500;165000;;;;;;;;;;173750;;;;400667;206667;;;;
21-03-02;715000;;560000;;;;52500;165000;;;;;;;;;;174750;;;;402333;206667;;;;
22-03-02;723750;;561667;;;;57500;163750;;;;;;;;;;176250;;;;394000;207500;;;;
25-03-02;745000;;563333;;;;52500;147500;;;;;;;;;;180000;;;;407333;208333;;;;
26-03-02;730000;;563333;;;;52500;147500;;;;;;;;;;180000;;;;405667;209000;;;;
27-03-02;713750;;564000;;;;57500;163750;;;;;;;;;;176250;;;;390667;208167;;;;
28-03-02;716250;;556333;;;;52500;147500;;;;;;;;;;180000;;;;402333;208167;;;;
02-04-02;716250;;553000;;;;52500;147500;;;;;;;;;;180000;;;;395000;208167;;;;
03-04-02;722500;;560833;;;;46250;139250;;;;;;;;;;178500;;;;395833;207333;;;;
04-04-02;725000;;567500;;;;45833;119500;312500;;;;;;;;;175000;;;;399167;207333;;115000;;
05-04-02;732500;;571667;;;;46250;139250;;;;;;;;;;165500;;;;396667;205667;;;;
08-04-02;737500;;580000;;;;48750;139250;;;;;;;;;;165500;;;;396667;205000;;;;
09-04-02;737500;;570833;;;;46500;138500;;;;;;;;;;163500;;;;387667;203333;;;;
10-04-02;747500;;566667;;;;48500;140000;;;;;;;;;;161000;;;;385000;205000;;;;
11-04-02;750000;;558333;;;;48500;140000;;;;;;;;;;161000;;;;373333;205000;;;;
12-04-02;737500;;551667;;;;48333;121667;322500;;;;;;;;;162500;;;;371667;201667;;115000;;
15-04-02;752500;;556667;;;;48500;140000;;;;;;;;;;164000;;;;374000;201000;;;;
16-04-02;728500;;554167;;;;48750;139250;;;;;;;;;;169000;;;;377500;213000;;;;
17-04-02;732500;;538333;;;;48500;140000;;;;;;;;;;161500;;;;369333;193000;;;;
18-04-02;737500;;535000;;;;42500;140000;;;;;;;;;;161500;;;;366000;188333;;;;
19-04-02;735000;;529167;;;;45000;121667;322500;;;;;;;;;161500;;;;361667;185000;;115000;;
22-04-02;750000;;518333;;;;47500;138750;;;;;;;;;;160000;;;;351667;180000;;;;
23-04-02;765000;;525000;;;;47500;138750;;;;;;;;;;162500;;;;355000;176667;;;;
24-04-02;787500;;528333;;;;47500;138750;;;;;;;;;;166000;;;;362500;175000;;;;
25-04-02;;;540000;;;;;;;;;;;;;;;;;;;375000;172500;;;;
26-04-02;;;542500;;;;;137500;320000;;;;;;;;;;;;;373500;172500;;115000;;
29-04-02;835000;;546667;;;;47500;138750;;;;;;;;;;173750;;;;373167;172500;;;;
30-04-02;847500;;548333;;;;47500;138750;;;;;;;;;;174750;;;;381000;173333;;;;
01-05-02;;;560000;;;;;;;;;;;;;;;;;;;396000;174000;;;;
02-05-02;882500;;565000;;;;;147500;;;;;;;;;;182750;;;;397333;174000;;;;
03-05-02;875000;;578333;;;;53333;130000;340000;;;;;;;;;185250;;;;412333;175000;;120000;;
07-05-02;950000;;578333;;;;51750;142500;;;;;;;;;;201500;;;;410000;174333;;;;
08-05-02;955000;;575000;;;;52500;142500;;;;;;;;;;200000;;;;404333;172667;;;;
09-05-02;977500;;576667;;;;55000;142500;;;;;;;;;;197500;;;;397667;172667;;;;
10-05-02;1036250;;583333;;;;55000;125000;322500;;;;;;;;;197500;;;;406667;172333;;117500;;
13-05-02;1022750;;588333;;;;55000;145000;;;;;;;;;;197500;;;;394167;171500;;;;
14-05-02;1061250;;595000;;;;55000;145000;;;;;;;;;;197500;;;;383333;170667;;;;
15-05-02;1015000;;596667;;;;57500;144750;;;;;;;;;;196500;;;;368333;170667;;;;
16-05-02;985000;;610000;;;;;141250;;;;;;;;;;190000;;;;361667;170667;;;;
17-05-02;985000;;643333;;;;60000;127500;305000;;;;;;;;;188500;;;;356667;172333;;122500;;
20-05-02;1000000;;651667;;;;57500;143750;;;;;;;;;;191000;;;;356667;174000;;;;
21-05-02;997500;;665000;;;;57500;146250;;;;;;;;;;187500;;;;378333;172333;;;;
22-05-02;1022500;;653333;;;;57500;146250;;;;;;;;;;183750;;;;376667;174667;;;;
23-05-02;1053750;;648333;;;;60000;146250;;;;;;;;;;183750;;;;370000;173000;;;;
24-05-02;1053750;;648333;;;;60000;131833;305000;;;;;;;;;183250;;;;370000;173000;;122500;;
28-05-02;1077500;;640000;;;;60000;146250;;;;;;;;;;188000;;;;375000;173833;;;;
29-05-02;1067500;;638333;;;;60000;146250;;;;;;;;;;189000;;;;376667;173833;;;;
30-05-02;1057500;;650000;;;;60000;146250;;;;;;;;;;192250;;;;383333;173000;;;;
31-05-02;1061250;;653333;;;;60667;131833;300000;;;;;;;;;193500;;;;385000;173000;;125000;;
03-06-02;1071250;;657500;;;;60000;146250;;;;;;;;;;193500;;;;385000;172500;;;;
04-06-02;1130000;;657500;;;;60000;146250;;;;;;;;;;194500;;;;385000;172500;;;;
05-06-02;1255000;;658333;;;;60000;146250;;;;;;;;;;194500;;;;393333;173000;;;;
06-06-02;1406250;;671667;;;;60000;146250;;;;;;;;;;210000;;;;398333;173000;;;;
07-06-02;1462500;;690667;;;;60667;132500;322500;;;;;;;;;212500;;;;397667;173000;;125000;;
10-06-02;1405000;;707333;;;;60000;146250;;;;;;;;;;210000;;;;389000;178667;;;;
11-06-02;1395000;;753333;;;;60000;146250;;;;;;;;;;207500;;;;385000;182000;;;;
12-06-02;1540000;;816667;;;;62500;155000;;;;;;;;;;207500;;;;388333;193667;;;;
13-06-02;1450000;;791667;;;;62500;155000;;;;;;;;;;209000;;;;396667;194167;;;;
14-06-02;1505000;;813333;;;;60000;135667;337500;;;;;;;;;209000;;;;405000;194167;;126500;;
17-06-02;1497500;;898333;;;;60000;150000;;;;;;;;;;227500;;;;418333;198333;;;;
18-06-02;1445000;;900000;;;;59000;151000;;;;;;;;;;211250;;;;420000;198333;;;;
19-06-02;1561250;;938333;;;;59000;151000;;;;;;;;;;221250;;;;446667;191667;;;;
20-06-02;1750000;;963333;;;;59000;151000;;;;;;;;;;242500;;;;508333;193333;;;;
21-06-02;2175000;;1028333;;;;61000;139000;362500;;;;;;;;;275000;;;;581667;208333;;127500;;
24-06-02;2000000;;1043333;;;;59000;175000;;;;;;;;;;280000;;;;551667;206667;;;;
25-06-02;2125000;;1025000;;;;59000;175000;;;;;;;;;;286000;;;;523333;195000;;;;
26-06-02;2325000;;1095000;;;;59000;175000;;;;;;;;;;302500;;;;565000;210000;;;;
27-06-02;2225000;;1086667;;;;59000;175000;;;;;;;;;;290000;;;;513333;205000;;;;
28-06-02;;;1070000;;;;61000;157500;386500;;;;;;;;;;;;;482500;200000;;130000;;
01-07-02;2225000;;1058333;;;;59000;175000;;;;;;;;;;282500;;;;491667;195000;;;;
02-07-02;2262500;;1068333;;;;59000;175000;;;;;;;;;;282500;;;;493333;230000;;;;
03-07-02;2362500;;1106667;;;;59000;175000;;;;;;;;;;300000;;;;505000;200000;;;;
05-07-02;2370000;;1130000;;;;59333;158333;391500;;;;;;;;;300000;;;;491667;196667;;132500;;
08-07-02;2370000;;1183333;;;;59000;175000;;;;;;;;;;300000;;;;497500;195000;;;;
09-07-02;2427500;;1250000;;;;59500;163750;;;;;;;;;;300000;;;;485000;190000;;;;
10-07-02;2427500;;1238333;;;;59500;163750;;;;;;;;;;300000;;;;475000;190000;;;;
11-07-02;2327500;;1233333;;;;60000;165000;;;;;;;;;;291250;;;;471667;197500;;;;
12-07-02;2315000;;1213333;;;;60000;150000;387500;;;;;;;;;291250;;;;473333;197500;;130000;;
15-07-02;2325000;;1215000;;;;60000;165000;;;;;;;;;;293750;;;;471667;195000;;;;
16-07-02;2370000;;1186667;;;;60000;165000;;;;;;;;;;298500;;;;470000;193333;;;;
17-07-02;2320000;;1146667;;;;60000;165000;;;;;;;;;;295000;;;;468333;193333;;;;
18-07-02;;;1115000;;;;;;;;;;;;;;;;;;;465000;190000;;;;
19-07-02;;;1137500;;;;60000;155000;375000;;;;;;;;;;;;;475000;190000;;127500;;
22-07-02;2340000;;1166667;;;;59500;163750;;;;;;;;;;287500;;;;493333;193333;;;;
23-07-02;2330000;;1170000;;;;60000;161250;;;;;;;;;;295000;;;;490000;195667;;;;
24-07-02;2525000;;1195000;;;;60000;161250;;;;;;;;;;325000;;;;536667;210000;;;;
25-07-02;2665000;;1203333;;;;60000;161250;;;;;;;;;;340000;;;;540000;208333;;;;
26-07-02;2690000;;1210000;;;;61000;154167;425000;;;;;;;;;352500;;;;560000;211667;;135000;;
29-07-02;;;1245000;;;;;;;;;;;;;;;;;;;585000;219000;;;;
30-07-02;;;1285000;;;;;;;;;;;;;;;;;;;612500;222500;;;;
31-07-02;3000000;;1253333;;;;62500;161250;;;;;;;;;;375000;;;;591667;223333;;;;
01-08-02;;;1235000;;;;;;;;;;;;;;;;;;;592500;230000;;;;
02-08-02;2800000;;1186667;;;;64000;152500;407500;;;;;;;;;365000;;;;573333;223333;;132500;;
05-08-02;2800000;;1175000;;;;65000;161250;;;;;;;;;;365000;;;;583333;224000;;;;
06-08-02;2875000;;1195000;;;;67500;161250;;;;;;;;;;382500;;;;588333;225667;;;;
07-08-02;;;1142500;;;;;;;;;;;;;;;;;;;592500;234500;;;;
08-08-02;;;1100000;;;;;;;;;;;;;;;;;;;575000;234500;;;;
09-08-02;;;1117500;;;;78500;160000;430000;;;;;;;;;;;;;587500;233500;;142500;;
12-08-02;;;1180000;;;;;;;;;;;;;;;;;;;605000;232000;;;;
13-08-02;;;1192500;;;;;;;;;;;;;;;;;;;615000;235500;;;;
14-08-02;;;1197500;;;;;;;;;;;;;;;;;;;627500;240000;;;;
15-08-02;;;1185000;;;;;;;;;;;;;;;;;;;597500;234000;;;;
16-08-02;;;1185000;;;;82500;162500;452500;;;;;;;;;;;;;600000;235500;;147500;;
19-08-02;3355000;;1191667;;;;72500;161250;;;;;;;;;;402000;;;;596667;220333;;;;
20-08-02;;;1170000;;;;;;;;;;;;;;;;;;;590000;234000;;;;
21-08-02;3135000;;1160000;;;;72500;161250;;;;;;;;;;370000;;;;588333;218333;;;;
22-08-02;3085000;;1158333;;;;72500;161250;;;;;;;;;;363500;;;;578333;231667;;;;
23-08-02;3105000;;1155000;;;;81667;152500;475000;;;;;;;;;364000;;;;580000;231667;;150000;;
26-08-02;3055000;;1157500;;;;80000;163750;;;;;;;;;;364000;;;;580000;232500;;;;
27-08-02;2980000;;1158333;;;;75000;163750;;;;;;;;;;360000;;;;581667;231667;;;;
28-08-02;2980000;;1156667;;;;70000;160000;;;;;;;;;;356000;;;;576667;232500;;;;
29-08-02;2880000;;1163333;;;;70000;160000;;;;;;;;;;349500;;;;583333;234167;;;;
30-08-02;2842500;;1150000;;;;70000;160000;;;;;;;;;;348500;;;;582500;234167;;;;
03-09-02;2812500;;1148333;;;;70000;160000;;;;;;;;;;353500;;;;590833;231667;;;;
04-09-02;2850000;;1165000;;;;70000;160000;;;;;;;;;;360000;;;;593333;243333;;;;
05-09-02;2850000;;1160000;;;;70000;160000;;;;;;;;;;360000;;;;585000;240667;;;;
06-09-02;2900000;;1146667;;;;65667;151667;455000;;;;;;;;;367500;;;;570000;242500;;142500;;
09-09-02;2900000;;1160000;;;;63500;162000;;;;;;;;;;365000;;;;562500;235000;;;;
10-09-02;2900000;;1170000;;;;63500;162000;;;;;;;;;;365000;;;;555833;235000;;;;
11-09-02;2882500;;1163333;;;;66000;162000;;;;;;;;;;365000;;;;555833;235000;;;;
12-09-02;2882500;;1180000;;;;65000;162000;;;;;;;;;;362500;;;;552500;231667;;;;
13-09-02;2907500;;1183333;;;;64000;148000;465000;;;;;;;;;361000;;;;553333;235000;;142500;;
16-09-02;2940000;;1235000;;;;62500;158750;;;;;;;;;;361000;;;;555000;235000;;;;
17-09-02;2987500;;1216667;;;;62500;158750;;;;;;;;;;357500;;;;561667;235000;;;;
18-09-02;3060000;;1238333;;;;60000;158750;;;;;;;;;;357500;;;;586667;236333;;;;
19-09-02;3196500;;1241667;;;;60000;158750;;;;;;;;;;362500;;;;582333;237333;;;;
20-09-02;3302500;;1243333;;;;60000;145833;487500;;;;;;;;;371000;;;;585000;237333;;142500;;
23-09-02;3480000;;1246667;;;;60000;158750;;;;;;;;;;388500;;;;590000;237333;;;;
24-09-02;3607500;;1248333;;;;60000;158750;;;;;;;;;;392500;;;;590000;237333;;;;
25-09-02;3535000;;1245000;;;;60000;158750;;;;;;;;;;385000;;;;581667;237333;;;;
26-09-02;3580000;;1241667;;;;60000;158750;;;;;;;;;;382000;;;;570000;236667;;;;
27-09-02;3730000;;1258333;;;;60000;144167;480000;;;;;;;;;392000;;;;578333;238333;;137500;;
30-09-02;3790000;;1273333;;;;60000;158750;;;;;;;;;;392000;;;;596667;238333;;;;
01-10-02;3632500;;1273333;;;;60000;158750;;;;;;;;;;385000;;;;591667;241333;;;;
02-10-02;3530000;;1251667;;;;60000;158750;;;;;;;;;;373500;;;;575000;239667;;;;
03-10-02;;;1237500;;;;;;;;;;;;;;;;;;;575000;242000;;;;
04-10-02;;;1235000;;;;61000;157500;485000;;;;;;;;;;;;;567500;240500;;140000;;
07-10-02;;;1257500;;;;;;;;;;;;;;;;;;;570000;244000;;;;
08-10-02;3557500;;1253333;;;;65000;149167;490000;;;;;;;;;371000;;;;570000;244333;;145000;;
09-10-02;3682500;;1250000;;;;65000;158750;;;;;;;;;;380000;;;;578333;246000;;;;
10-10-02;3712500;;1251667;;;;70000;158750;;;;;;;;;;381000;;;;585000;251667;;;;
11-10-02;3857500;;1250000;;;;73333;154167;500000;;;;;;;;;388500;;;;585000;251667;;150000;;
15-10-02;3951500;;1225000;;;;80000;173750;;;;;;;;;;371500;;;;560000;256667;;;;
16-10-02;3907500;;1190000;;;;80000;173750;;;;;;;;;;365000;;;;545000;253333;;;;
17-10-02;3760000;;1153333;;;;80000;173750;;;;;;;;;;358500;;;;525000;253333;;;;
18-10-02;3665000;;1101667;;;;81000;164167;505000;;;;;;;;;355000;;;;505000;251667;;152500;;
21-10-02;3572500;;1098333;;;;80000;173750;;;;;;;;;;347500;;;;501667;251667;;;;
22-10-02;3522500;;1085000;;;;80000;173750;;;;;;;;;;348500;;;;493333;256667;;;;
23-10-02;;;1080000;;;;;;;;;;;;;;;;;;;490000;257500;;;;
24-10-02;3265000;;1063333;;;;80000;173750;;;;;;;;;;351000;;;;498333;255667;;;;
25-10-02;3232500;;1075000;;;;80000;162500;515000;;;;;;;;;347500;;;;498333;256333;;147500;;
28-10-02;3217500;;1046667;;;;80000;173750;;;;;;;;;;345000;;;;485000;256333;;;;
29-10-02;3375000;;1016667;;;;80000;173750;;;;;;;;;;350750;;;;486667;254667;;;;
30-10-02;3302500;;960000;;;;80000;173750;;;;;;;;;;344500;;;;465000;254667;;;;
31-10-02;3185000;;945000;;;;80000;173750;;;;;;;;;;335500;;;;463333;254667;;;;
01-11-02;;;950000;;;;77500;165000;505000;;;;;;;;;;;;;457500;248500;;145000;;
04-11-02;2935000;;918333;;;;80000;173750;;;;;;;;;;326000;;;;428333;249000;;;;
05-11-02;3065000;;889167;;;;77500;173750;;;;;;;;;;322500;;;;438333;250000;;;;
06-11-02;3172500;;886667;;;;75000;173750;;;;;;;;;;318500;;;;448333;266667;;;;
07-11-02;2417500;;885000;;;;75000;173750;;;;;;;;;;316000;;;;468333;250167;;;;
08-11-02;2375000;;890000;;;;71667;157500;490000;;;;;;;;;313500;;;;465000;249500;;137500;;
12-11-02;;;912500;;;;;;;;;;;;;;;;;;;457500;243000;;;;
13-11-02;3190000;;893333;;;;70000;173750;;;;;;;;;;318500;;;;451667;232000;;;;
14-11-02;3150000;;865000;;;;70000;173750;;;;;;;;;;312750;;;;445000;224000;;;;
15-11-02;3100000;;816667;;;;68333;162500;507500;;;;;;;;;300500;;;;409167;219000;;140000;;
18-11-02;3000000;;780000;;;;67500;173750;;;;;;;;;;292500;;;;405000;217333;;;;
19-11-02;2865000;;785667;;;;67500;173750;;;;;;;;;;285000;;;;413333;214000;;;;
20-11-02;;;773500;;;;;;;;;;;;;;;;;;;417500;208500;;;;
21-11-02;;;752500;;;;;;;;;;;;;;;;;;;410000;207000;;;;
22-11-02;2742500;;756667;;;;66000;157500;507500;;;;;;;;;277500;;;;410000;209667;;132500;;
25-11-02;;;760000;;;;;;;;;;;;;;;;;;;410000;207000;;;;
26-11-02;;;770000;;;;;;;;;;;;;;;;;;;417500;207000;;;;
27-11-02;2832500;;758333;;;;67500;173750;;;;;;;;;;275000;;;;416667;208000;;;;
29-11-02;;;712500;;;;64000;160000;527500;;;;;;;;;;;;;417500;204500;;132500;;
02-12-02;2587500;;701667;;;;62500;160000;;;;;;;;;;267500;;;;413333;203000;;;;
03-12-02;2607500;;711667;;;;62500;160000;;;;;;;;;;270500;;;;406667;201333;;;;
04-12-02;2597500;;710833;;;;62500;160000;;;;;;;;;;273500;;;;393333;201333;;;;
05-12-02;2760000;;719167;;;;62500;160000;;;;;;;;;;278500;;;;395000;201333;;;;
06-12-02;2710000;;724167;;;;62667;150000;537500;;;;;;;;;278500;;;;398333;201333;;132500;;
09-12-02;2727500;;732500;;;;62500;160000;;;;;;;;;;276000;;;;400000;201333;;;;
10-12-02;2727500;;742500;;;;62500;160000;;;;;;;;;;272500;;;;401667;201333;;;;
11-12-02;2702500;;730000;;;;62500;160000;;;;;;;;;;267500;;;;415333;200500;;;;
12-12-02;2612500;;718333;;;;62500;160000;;;;;;;;;;262500;;;;413333;196333;;;;
13-12-02;;;702500;;;;64500;162500;540000;;;;;;;;;;;;;412500;197000;;132500;;
16-12-02;2512500;;701667;;;;62500;160000;;;;;;;;;;257500;;;;413333;198833;;;;
17-12-02;2395000;;713333;;;;62500;160000;;;;;;;;;;256000;;;;416667;198833;;;;
18-12-02;2357500;;738333;;;;62500;160000;;;;;;;;;;254000;;;;426667;197500;;;;
19-12-02;2240000;;790000;;;;65000;157500;;;;;;;;;;245000;;;;428333;196667;;;;
20-12-02;2272500;;810000;;;;65000;146667;537500;;;;;;;;;242500;;;;428333;191667;;132500;;
23-12-02;;;810000;;;;;;;;;;;;;;;;;;;427500;190000;;;;
24-12-02;2272500;;813333;;;;65000;157500;;;;;;;;;;242500;;;;428333;191667;;;;
27-12-02;2272500;;816667;;;;66667;146667;542500;;;;;;;;;242500;;;;431667;194000;;132500;;
30-12-02;2290000;;825000;;;;65000;157500;;;;;;;;;;248000;;;;435000;194000;;;;
31-12-02;2290000;;825000;;;;65000;157500;;;;;;;;;;248000;;;;436667;194000;;;;
02-01-03;2152500;;825000;;;;65000;157500;;;;;;;;;;243500;;;;435000;193333;;;;
03-01-03;2100000;;796000;;;;71667;146667;545000;;;;;;;;;248000;;;;416000;183333;;132500;;
06-01-03;;;799000;;;;;;;;;;;;;;;;;;;401500;182500;;;;
07-01-03;1890000;;825000;;;;72500;160000;;;;;;;;;;242500;;;;401000;183333;;;;
08-01-03;1850000;;806667;;;;72500;160000;;;;;;;;;;241250;;;;401000;183333;;;;
09-01-03;1809000;;805000;;;;75000;160000;;;;;;;;;;233500;;;;393333;181667;;;;
10-01-03;1796500;;823333;;;;75000;146667;552500;;;;;;;;;233500;;;;388333;181667;;127500;;
13-01-03;1737500;;816667;;;;75000;157500;;;;;;;;;;232250;;;;375000;181000;;;;
14-01-03;1712500;;830000;;;;75000;157500;;;;;;;;;;232250;;;;375000;181000;;;;
15-01-03;1710000;;842333;;;;75000;157500;;;;;;;;;;240250;;;;375000;182667;;;;
16-01-03;1692500;;845667;;;;75000;157500;;;;;;;;;;237250;;;;383333;186833;;;;
17-01-03;;;867500;;;;77500;155000;545000;;;;;;;;;;;;;392500;189000;;125000;;
21-01-03;1775000;;863333;;;;77500;155000;;;;;;;;;;255500;;;;392500;186000;;;;
22-01-03;1867500;;880000;;;;77500;160000;;;;;;;;;;266500;;;;400833;189333;;;;
23-01-03;1837500;;871667;;;;77500;160000;;;;;;;;;;269500;;;;397500;187667;;;;
24-01-03;1956667;;865000;792500;;;78750;138750;548333;;;;;;;;;278333;162500;;;395000;188750;;110667;;
27-01-03;1990000;;867500;798750;;;78333;145000;550000;;;;;;;;;280000;162500;;;403750;189250;;123500;;
28-01-03;1920000;;846250;785000;;;78333;145000;557500;;;;;;;;;270000;165000;;;397750;189250;;123500;;
29-01-03;1891667;;848125;801250;;;78333;118333;557500;;;;;;;;;270000;162500;;;398750;188500;;123500;;
30-01-03;1813333;;843250;822500;;;82500;118750;553333;;;;;;;;;269333;162500;;;386250;187250;;110667;;
31-01-03;1733333;;853250;805000;;;78333;118333;557500;;;;;;;;;271000;160000;;;387500;187250;;123500;;
03-02-03;1730000;;843750;807500;;;78333;118333;557500;;;;;;;;;269333;160000;;;375000;187250;;123500;;
04-02-03;1803333;;870000;850000;;;78333;118333;552500;;;;;;;;;272667;160000;;;387375;187750;;123500;;
05-02-03;1833333;;878750;835000;;;77833;118333;557500;;;;;;;;;271667;158500;;;388750;185750;;122500;;
06-02-03;1825000;;872500;837500;;;77833;118333;557500;;;;;;;;;265667;158500;;;387500;185750;;122500;;
07-02-03;1808333;;868125;838750;;;86250;120000;551667;;;;;;;;;261667;158500;;;383750;185750;;110000;;
10-02-03;1796667;;864375;848750;;;84333;123333;557500;;;;;;;;;261000;158500;;;365000;183250;;124000;;
11-02-03;1783333;;854375;830000;;;99667;122667;555000;;;;;;;;;257333;156000;;;358750;182000;;126500;;
12-02-03;1803333;;851250;837500;;;101333;123333;570000;;;;;;;;;257667;156000;;;350000;183250;;126500;;
13-02-03;1862500;;856667;846250;;;128500;127500;600000;;;;;;;;;261000;156000;;;351667;182667;;130000;;
14-02-03;1825000;;842500;845000;;;120667;126667;600000;;;;;;;;;261667;151000;;;353750;183250;;130000;;
18-02-03;1769167;;825000;832500;;;113500;125000;585000;;;;;;;;;256667;151000;;;346250;183250;;128500;;
19-02-03;1789167;;829375;832500;;;108333;123333;587500;;;;;;;;;255333;151000;;;350000;183500;;127500;;
20-02-03;1785833;;828125;827500;;;106000;124000;582500;;;;;;;;;255333;148000;;;342500;181500;;127500;;
21-02-03;1740000;;821250;820000;;;106000;124667;582500;;;;;;;;;251333;147000;;;336250;179000;;127500;;
24-02-03;1651667;;807500;802500;;;103667;124000;580000;;;;;;;;;251333;147000;;;333750;177750;;125250;;
25-02-03;1645000;;828750;802500;;;103500;124333;580000;;;;;;;;;256667;149500;;;335000;177750;;125250;;
26-02-03;1611667;;831250;790000;;;103500;124667;582500;;;;;;;;;257333;147000;;;335000;171750;;125250;;
27-02-03;1561667;;826250;790000;;;105000;125333;582500;;;;;;;;;259333;147000;;;345625;168000;;125250;;
28-02-03;1550833;;827500;787500;;;108000;124667;582500;;;;;;;;;259000;147000;;;343750;168000;;125250;;
03-03-03;1502500;;923333;782500;;;109500;124500;600000;;;;;;;;;251500;147000;;;347667;169000;;125250;;
04-03-03;1540000;;911250;782500;;;113000;125333;610000;;;;;;;;;256667;149500;;;347000;169250;;127000;;
05-03-03;1506667;;880000;777500;;;115167;125333;608750;;;;;;;;;256667;149500;;;348250;171750;;124750;;
06-03-03;1444167;;875000;768500;;;122333;128667;608750;;;;;;;;;248667;149500;;;331250;169250;;124750;;
07-03-03;1471667;;885000;768500;;;133125;133375;610833;;;;;;;;;254000;149500;;;330000;169250;;114833;;
10-03-03;1488333;;881250;767500;;;140667;141667;610000;;;;;;;;;253333;151500;;;332500;168250;;124750;;
11-03-03;1505000;;890000;772500;;;145000;141667;612500;;;;;;;;;252333;156000;;;341750;168250;;128500;;
12-03-03;1471667;;887500;792500;;;171667;148333;637500;;;;;;;;;249000;167500;;;338750;168250;;128500;;
13-03-03;1430000;;896250;772500;;;180000;151667;645000;;;;;;;;;240667;162500;;;350000;170750;;128500;;
14-03-03;1416667;;903750;765000;;;170500;148750;646667;;;;;;;;;235167;165000;;;348875;172000;;114333;;
17-03-03;1431250;;1120000;;;;182500;160000;;;;;;;;;;239000;;;;365000;173500;;;;
18-03-03;1367500;;991250;760000;;;185833;154167;650000;;;;;;;;;236000;167500;;;360000;173250;;124750;;
19-03-03;1391667;;1141250;752500;;;172500;144333;645000;;;;;;;;;235667;167500;;;362500;173250;;130000;;
20-03-03;1435833;;1207500;755000;;;166667;141667;640000;;;;;;;;;238000;167500;;;357500;170750;;130000;;
21-03-03;1386250;;1273333;755000;;;163333;140000;636667;;;;;;;;;240000;157500;;;343333;171000;;116667;;
24-03-03;1411667;;1416875;755000;;;165000;142500;617500;;;;;;;;;239333;157500;;;355000;170750;;130000;;
25-03-03;1391667;;1402500;742500;;;165000;140500;620000;;;;;;;;;236667;157500;;;355000;170750;;127500;;
