Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
23-09-05;273,45;261,25;217,96;206,80;133,92;;31,80;27,71;372,00;316,13;;;;;;;;70,37;20,50;;;63,00;45,33;;38,50;;
26-09-05;257,50;261,25;211,80;203,24;132,16;;31,41;27,61;371,42;299,67;;;;;;;;68,75;20,70;;;60,62;44,63;;38,26;;
27-09-05;261,03;276,25;209,16;205,17;134,06;;31,17;27,22;365,71;303,88;;;;;;;;70,03;20,25;;;56,73;44,67;;37,68;;
28-09-05;260,10;275,00;207,96;202,17;134,08;;30,55;26,71;361,36;301,12;;;;;;;;68,54;20,45;;;56,83;42,81;;37,44;;
29-09-05;249,45;277,50;209,16;193,32;130,30;;30,08;26,33;356,40;289,67;;;;;;;;65,80;20,75;;;53,04;42,25;;37,21;;
30-09-05;244,26;267,50;209,81;189,48;128,90;;29,93;26,29;342,21;284,63;;;;;;;;66,25;20,56;;;54,42;42,50;;37,00;;
03-10-05;244,72;275,00;193,00;186,76;127,33;;29,04;25,38;336,92;285,50;;;;;;;;65,83;20,58;;;55,83;41,25;;36,71;;
04-10-05;258,51;270,00;182,80;194,21;129,39;;29,00;25,29;337,00;296,75;;;;;;;;68,27;20,58;;;55,50;43,00;;36,86;;
05-10-05;274,30;277,50;190,50;207,42;135,30;;29,78;25,79;344,07;314,63;;;;;;;;72,10;20,70;;;59,88;42,25;;36,52;;
06-10-05;300,18;277,50;208,35;246,95;148,81;;30,36;25,81;347,21;346,38;;;;;;;;79,22;21,31;;;71,90;44,15;;36,68;;
07-10-05;290,58;280,00;202,23;235,25;149,78;;30,64;26,00;356,83;335,75;;;;;;;;75,14;21,38;;;68,76;44,75;;37,24;;
10-10-05;283,83;280,00;198,25;234,83;142,25;;30,75;26,88;359,50;335,75;;;;;;;;74,25;21,17;;;67,13;50,33;;37,50;;
11-10-05;294,10;280,00;197,42;240,70;149,11;;30,75;26,60;357,70;343,38;;;;;;;;74,79;21,15;;;65,25;47,80;;37,28;;
12-10-05;317,78;280,00;214,13;270,24;166,26;;30,76;26,30;361,70;371,87;;;;;;;;80,53;21,31;;;79,67;50,33;;37,20;;
13-10-05;333,51;280,00;224,75;285,59;184,74;;31,50;26,79;369,75;399,25;;;;;;;;88,40;21,55;;;86,50;52,20;;37,46;;
14-10-05;335,08;284,00;241,42;282,82;202,68;;31,80;27,31;374,29;402,17;;;;;;;;91,72;22,35;;;98,64;59,10;;37,81;;
17-10-05;316,19;284,75;226,43;270,27;199,60;;31,33;27,75;377,36;386,62;;;;;;;;83,90;22,65;;;85,93;55,92;;38,15;;
18-10-05;321,22;276,25;217,95;263,20;204,51;;30,33;27,50;361,29;383,38;;;;;;;;76,88;22,06;;;76,00;53,88;;37,75;;
19-10-05;306,79;276,25;223,90;262,33;199,29;;30,86;28,75;364,42;379,88;;;;;;;;80,04;22,06;;;86,00;54,88;;38,25;;
20-10-05;322,37;278,75;217,70;253,36;201,28;;30,94;29,33;357,21;401,50;;;;;;;;80,17;22,69;;;82,90;54,38;;39,00;;
21-10-05;318,26;280,00;219,63;258,17;205,45;;31,03;29,07;355,00;399,50;;;;;;;;83,00;22,13;;;85,50;55,33;;38,75;;
24-10-05;308,35;279,00;216,17;249,85;198,83;;30,72;28,63;356,14;390,20;;;;;;;;79,88;21,79;;;81,36;53,60;;38,57;;
25-10-05;302,99;279,00;209,00;241,98;191,87;;30,04;28,33;354,36;380,17;;;;;;;;76,00;22,75;;;74,80;53,50;;38,57;;
26-10-05;301,17;277,50;202,63;241,48;191,72;;29,48;27,89;346,86;378,70;;;;;;;;76,07;21,31;;;72,10;51,25;;38,63;;
27-10-05;303,46;277,50;212,25;244,70;185,20;;29,55;28,13;348,90;381,50;;;;;;;;76,54;22,06;;;76,79;53,00;;38,71;;
28-10-05;288,03;277,50;210,31;233,81;177,66;;29,88;28,79;351,08;365,67;;;;;;;;74,35;22,75;;;73,60;53,67;;38,94;;
31-10-05;277,79;277,50;198,80;223,37;170,18;;29,83;28,25;347,86;340,83;;;;;;;;73,76;22,42;;;71,20;53,38;;38,57;;
01-11-05;269,65;277,50;193,08;218,18;167,19;;30,42;28,22;348,50;339,00;;;;;;;;73,67;21,58;;;69,17;52,40;;38,51;;
02-11-05;269,97;262,50;197,43;213,59;165,93;;29,37;28,32;329,50;339,75;;;;;;;;73,02;21,81;;;70,00;52,83;;38,94;;
03-11-05;277,03;260,00;195,17;213,38;165,14;;29,04;28,32;328,42;350,88;;;;;;;;72,46;21,58;;;71,00;51,80;;39,00;;
04-11-05;279,01;260,00;196,90;216,06;165,95;;29,36;28,75;324,90;361,88;;;;;;;;74,73;21,81;;;75,08;52,63;;39,02;;
07-11-05;270,12;260,00;194,90;213,29;165,10;;29,33;29,46;323,67;355,00;;;;;;;;74,04;21,19;;;75,92;51,75;;39,59;;
08-11-05;262,83;263,75;194,00;203,34;161,57;;28,60;29,32;318,36;344,63;;;;;;;;73,84;20,50;;;74,42;51,50;;39,59;;
09-11-05;261,46;257,33;192,40;200,27;159,01;;27,75;29,18;314,14;344,50;;;;;;;;70,74;20,88;;;73,92;50,00;;39,65;;
10-11-05;261,27;254,75;189,88;201,79;157,87;;27,39;28,89;309,36;344,13;;;;;;;;63,62;20,50;;;72,80;50,13;;39,46;;
11-11-05;261,27;252,25;189,80;201,79;157,87;;27,04;28,35;306,10;344,13;;;;;;;;63,62;20,50;;;71,80;50,13;;40,03;;
14-11-05;267,81;246,00;190,88;200,55;161,54;;27,04;28,43;301,67;351,13;;;;;;;;64,57;20,75;;;70,46;50,40;;39,46;;
15-11-05;262,46;243,50;184,13;195,13;158,13;;26,45;28,35;300,20;342,30;;;;;;;;64,05;21,13;;;68,92;50,60;;39,37;;
16-11-05;256,89;242,83;180,00;193,22;155,35;;25,91;29,09;297,50;332,25;;;;;;;;60,80;20,83;;;66,58;49,38;;39,36;;
17-11-05;252,56;245,00;177,20;189,80;154,51;;25,97;28,79;292,43;328,00;;;;;;;;61,09;21,13;;;64,58;49,38;;39,53;;
18-11-05;256,65;241,67;176,50;186,27;153,70;;26,14;28,63;287,20;328,25;;;;;;;;60,73;21,00;;;65,36;49,60;;39,04;;
21-11-05;253,69;234,17;175,71;182,19;153,42;;24,98;28,21;288,21;322,50;;;;;;;;59,97;21,20;;;66,17;49,20;;39,10;;
22-11-05;254,96;234,17;175,08;180,18;152,45;;24,52;27,96;284,33;324,00;;;;;;;;60,03;20,83;;;65,75;48,90;;39,18;;
23-11-05;252,29;228,75;167,90;178,63;150,11;;24,28;27,79;282,75;321,50;;;;;;;;59,51;20,83;;;64,75;48,00;;39,08;;
24-11-05;252,66;228,75;168,50;178,63;150,11;;24,42;27,46;277,50;321,50;;;;;;;;59,82;20,83;;;63,75;49,33;;39,10;;
25-11-05;252,66;228,75;162,95;178,13;151,35;;23,88;27,13;274,25;322,17;;;;;;;;59,84;20,67;;;62,00;47,38;;39,00;;
28-11-05;254,37;226,25;161,35;175,22;154,78;;23,94;27,50;277,60;337,12;;;;;;;;58,79;21,00;;;60,92;47,88;;38,44;;
29-11-05;253,01;226,25;164,90;178,07;157,52;;23,70;27,33;277,75;350,60;;;;;;;;59,91;21,13;;;62,08;47,00;;38,40;;
30-11-05;252,50;224,25;167,36;178,92;154,55;;23,96;27,13;279,50;352,75;;;;;;;;59,75;20,50;;;66,86;47,42;;37,64;;
01-12-05;242,81;214,00;164,45;173,77;152,44;;23,77;26,31;284,36;343,88;;;;;;;;58,90;18,94;;;67,92;46,20;;37,65;;
02-12-05;240,14;214,50;157,96;170,55;150,56;;23,47;25,88;277,71;341,00;;;;;;;;58,34;18,92;;;65,92;45,70;;37,52;;
05-12-05;235,90;214,25;160,57;169,69;152,07;;23,26;24,68;276,42;340,62;;;;;;;;59,29;18,94;;;64,36;47,00;;37,53;;
06-12-05;229,98;214,25;154,35;169,47;153,65;;23,69;24,54;279,58;334,50;;;;;;;;59,24;18,92;;;65,08;43,60;;37,20;;
07-12-05;230,38;214,67;161,40;169,33;151,89;;23,85;24,58;277,42;336,13;;;;;;;;61,58;18,92;;;65,17;44,25;;37,77;;
08-12-05;237,17;214,67;163,75;173,43;154,75;;24,06;25,08;277,67;345,83;;;;;;;;64,36;19,38;;;68,40;42,67;;37,43;;
09-12-05;235,50;213,25;167,20;173,28;153,67;;24,73;25,42;283,07;357,13;;;;;;;;63,79;18,92;;;71,25;42,69;;37,68;;
12-12-05;237,26;211,75;161,50;173,94;166,30;;24,70;25,50;279,25;377,00;;;;;;;;63,67;20,04;;;69,86;43,10;;37,63;;
13-12-05;231,56;211,75;162,58;169,92;181,69;;24,84;25,86;274,50;382,63;;;;;;;;64,02;19,19;;;70,86;42,80;;37,85;;
14-12-05;227,50;207,75;156,30;166,43;186,97;;24,78;25,60;272,40;381,50;;;;;;;;63,05;18,92;;;69,75;41,63;;37,29;;
15-12-05;232,52;207,75;158,70;169,41;206,91;;24,79;25,90;270,38;410,25;;;;;;;;64,73;18,92;;;69,00;41,10;;37,69;;
16-12-05;235,49;207,75;159,50;171,48;218,21;;24,60;25,83;270,00;425,13;;;;;;;;64,97;20,00;;;69,57;41,00;;38,40;;
19-12-05;236,58;207,75;162,10;170,31;219,82;;24,50;25,40;270,90;425,63;;;;;;;;65,00;19,75;;;69,50;40,88;;38,10;;
20-12-05;230,54;207,75;160,93;170,34;228,23;;24,60;26,17;274,60;415,75;;;;;;;;63,53;20,00;;;70,07;41,58;;39,10;;
21-12-05;226,12;207,75;158,92;169,79;217,20;;24,40;26,17;273,90;387,50;;;;;;;;61,83;19,75;;;69,83;40,80;;39,10;;
22-12-05;222,64;207,75;154,44;168,42;205,71;;24,63;26,00;273,00;379,88;;;;;;;;62,40;19,88;;;66,60;41,33;;38,92;;
23-12-05;221,01;207,75;152,81;167,74;214,39;;24,63;25,80;273,00;377,33;;;;;;;;62,03;19,31;;;66,00;41,13;;38,90;;
26-12-05;221,01;207,75;155,25;168,50;214,39;;24,88;26,00;272,38;377,33;;;;;;;;62,75;19,75;;;67,50;41,00;;39,13;;
27-12-05;221,63;207,75;153,00;168,00;214,50;;24,88;25,67;274,67;377,25;;;;;;;;62,50;19,63;;;66,50;46,33;;38,50;;
28-12-05;221,51;207,75;153,70;168,35;222,08;;24,88;26,00;274,67;373,13;;;;;;;;62,27;20,00;;;67,17;41,00;;38,83;;
29-12-05;223,86;207,75;155,38;167,44;221,47;;24,63;25,67;269,00;371,67;;;;;;;;62,12;20,00;;;67,67;41,00;;39,00;;
30-12-05;225,07;207,75;155,50;167,00;221,37;;25,08;26,25;268,63;367,00;;;;;;;;62,69;19,63;;;67,67;40,63;;38,88;;
02-01-06;225,07;207,75;155,25;168,50;221,37;;24,88;26,25;267,88;367,00;;;;;;;;62,75;19,75;;;67,50;41,00;;39,38;;
03-01-06;222,52;207,75;147,50;169,08;223,26;;24,55;26,17;265,75;358,88;;;;;;;;63,74;20,50;;;67,60;40,38;;38,92;;
04-01-06;208,15;207,75;137,75;165,40;221,67;;24,08;26,08;258,33;342,63;;;;;;;;62,50;19,83;;;61,88;41,10;;37,57;;
05-01-06;208,00;202,00;141,75;165,21;208,05;;23,18;25,57;244,58;341,25;;;;;;;;64,31;21,00;;;62,80;39,15;;35,43;;
06-01-06;201,06;202,00;144,55;163,42;208,21;;23,55;25,64;247,90;334,50;;;;;;;;64,16;21,00;;;62,60;39,17;;35,50;;
09-01-06;193,48;201,00;147,60;160,16;213,17;;22,92;25,08;236,90;332,70;;;;;;;;63,54;21,00;;;61,88;38,25;;33,08;;
10-01-06;195,21;201,00;161,25;157,24;211,07;;22,92;24,30;232,70;335,00;;;;;;;;64,24;20,35;;;64,38;38,80;;33,00;;
11-01-06;188,83;203,00;156,70;156,21;208,03;;23,44;24,50;234,90;333,63;;;;;;;;63,27;21,00;;;63,50;39,00;;33,54;;
12-01-06;197,95;203,00;157,38;156,69;216,72;;23,29;24,57;234,42;347,20;;;;;;;;63,13;21,25;;;63,75;38,00;;33,36;;
13-01-06;195,44;205,00;164,00;156,79;227,61;;23,63;24,71;239,80;343,60;;;;;;;;63,67;21,25;;;65,50;38,40;;33,33;;
16-01-06;202,75;205,00;161,33;156,79;227,61;;23,79;24,96;243,20;343,60;;;;;;;;63,67;21,25;;;63,50;39,25;;33,60;;
17-01-06;201,26;210,50;162,38;159,90;221,04;;23,96;25,07;245,83;348,80;;;;;;;;64,22;21,25;;;65,50;38,90;;33,71;;
18-01-06;197,60;216,00;164,81;157,53;217,88;;24,68;25,79;252,58;345,50;;;;;;;;63,61;21,33;;;64,04;38,75;;34,71;;
19-01-06;186,23;213,33;156,75;152,12;199,37;;24,25;25,43;244,42;337,10;;;;;;;;61,05;21,33;;;61,10;37,25;;34,00;;
20-01-06;187,08;203,50;155,50;152,08;203,40;;23,54;25,14;236,92;336,90;;;;;;;;61,93;21,50;;;59,30;37,25;;33,83;;
23-01-06;182,43;203,50;155,00;150,30;197,24;;24,21;25,57;244,83;340,20;;;;;;;;62,15;21,25;;;59,70;37,50;;34,08;;
24-01-06;181,41;209,50;150,75;148,90;186,87;;23,95;25,14;239,33;340,40;;;;;;;;61,76;21,25;;;57,80;37,00;;33,67;;
25-01-06;180,67;207,50;152,81;147,06;185,62;;23,82;24,86;238,00;342,40;;;;;;;;61,32;21,00;;;59,50;36,56;;33,54;;
26-01-06;174,85;205,00;150,50;144,01;166,52;;23,22;24,57;235,08;344,60;;;;;;;;60,71;20,88;;;58,90;38,10;;33,18;;
27-01-06;171,38;204,50;149,30;142,07;167,87;;22,69;24,50;233,00;336,92;;;;;;;;60,03;21,13;;;58,92;38,45;;32,46;;
30-01-06;174,28;204,50;151,55;144,15;164,72;;22,25;24,00;231,38;332,50;;;;;;;;60,28;20,70;;;60,38;38,45;;31,63;;
31-01-06;178,01;204,50;156,75;147,81;164,77;;22,08;23,00;231,38;341,30;;;;;;;;60,54;20,63;;;62,70;40,00;;31,63;;
01-02-06;170,82;204,50;155,10;142,25;161,07;;22,13;23,00;229,80;330,10;;;;;;;;59,13;20,17;;;61,25;39,40;;31,60;;
02-02-06;173,13;202,00;154,38;137,23;154,63;;22,00;22,48;225,40;317,70;;;;;;;;58,26;20,17;;;60,69;38,67;;30,70;;
03-02-06;169,20;198,33;156,25;132,27;151,39;;21,92;22,17;220,92;301,40;;;;;;;;57,87;20,17;;;59,35;38,83;;31,50;;
06-02-06;160,25;197,00;153,10;123,24;141,53;;22,06;22,25;218,86;276,80;;;;;;;;55,41;20,00;;;58,29;37,94;;33,21;;
07-02-06;169,76;195,33;149,10;125,52;145,14;;22,11;22,29;216,07;298,40;;;;;;;;55,18;19,63;;;58,63;37,25;;33,17;;
08-02-06;165,75;193,67;154,00;127,40;144,92;;22,97;22,81;219,21;292,60;;;;;;;;55,76;19,75;;;59,21;37,00;;33,57;;
09-02-06;155,05;193,67;151,40;122,51;141,05;;23,14;22,50;221,14;273,30;;;;;;;;54,71;19,75;;;59,21;36,88;;33,25;;
10-02-06;128,09;191,67;143,19;113,70;130,82;;23,35;22,90;210,00;257,20;;;;;;;;52,13;19,67;;;57,10;36,50;;33,50;;
13-02-06;130,68;182,00;141,06;115,47;134,58;;23,28;23,44;201,93;258,50;;;;;;;;52,40;19,33;;;56,75;36,00;;33,63;;
14-02-06;131,24;183,25;138,25;116,10;135,25;;23,38;24,13;199,90;261,60;;;;;;;;51,48;19,67;;;54,05;36,17;;34,40;;
15-02-06;134,67;189,00;133,00;117,14;132,38;;22,29;23,64;201,08;267,00;;;;;;;;52,74;19,00;;;53,35;35,63;;34,25;;
16-02-06;120,98;191,00;136,25;113,33;129,26;;23,03;24,18;205,21;253,80;;;;;;;;51,80;19,00;;;54,15;35,83;;34,14;;
17-02-06;119,75;190,00;131,63;111,60;126,28;;22,89;24,14;199,43;253,17;;;;;;;;50,81;19,50;;;53,80;36,50;;34,07;;
20-02-06;119,75;190,00;132,17;116,50;128,75;;22,95;24,50;199,40;253,17;;;;;;;;52,83;19,25;;;54,33;36,50;;34,80;;
21-02-06;125,40;190,00;133,20;112,15;125,49;;22,94;24,25;199,79;256,25;;;;;;;;50,36;19,70;;;53,63;36,00;;34,57;;
22-02-06;121,69;190,00;136,60;109,06;126,25;;22,89;24,07;199,67;256,42;;;;;;;;51,20;19,50;;;55,00;35,63;;34,33;;
23-02-06;114,19;190,00;130,40;103,20;116,66;;22,93;24,00;196,08;248,75;;;;;;;;47,13;19,50;;;51,83;35,70;;34,17;;
24-02-06;113,63;186,50;130,00;102,58;118,62;;22,58;24,25;200,42;248,50;;;;;;;;48,02;19,50;;;48,70;34,34;;34,50;;
27-02-06;111,46;186,50;123,00;93,35;114,98;;22,88;24,00;205,60;239,83;;;;;;;;46,99;20,00;;;47,04;33,63;;35,50;;
28-02-06;112,99;176,75;122,94;97,17;127,86;;23,04;24,00;192,50;243,67;;;;;;;;48,53;19,25;;;46,90;33,67;;36,08;;
01-03-06;109,97;171,75;119,55;93,66;130,24;;23,04;23,92;192,75;238,58;;;;;;;;48,32;19,25;;;46,25;32,88;;37,17;;
02-03-06;113,00;164,50;116,55;98,93;141,04;;23,05;24,10;187,92;240,67;;;;;;;;49,91;19,25;;;44,50;33,50;;37,83;;
03-03-06;118,99;164,50;123,40;104,52;142,96;;23,04;24,42;187,00;250,50;;;;;;;;52,24;19,25;;;47,50;34,25;;37,79;;
06-03-06;127,81;162,75;125,67;116,37;162,29;;23,08;24,38;188,36;266,33;;;;;;;;55,36;19,10;;;47,93;34,13;;37,66;;
07-03-06;132,59;166,25;132,67;125,91;169,84;;23,14;24,50;193,57;277,12;;;;;;;;58,56;18,88;;;51,64;35,25;;38,44;;
08-03-06;139,88;166,25;143,33;131,12;175,68;;23,21;24,67;196,90;294,70;;;;;;;;64,84;18,88;;;58,57;35,38;;39,20;;
09-03-06;134,57;176,50;138,58;131,43;174,90;;23,59;24,79;200,17;287,58;;;;;;;;61,98;18,88;;;56,11;35,06;;39,60;;
10-03-06;129,53;176,50;139,60;128,73;171,98;;23,46;25,42;199,33;283,17;;;;;;;;61,04;18,88;;;55,92;35,67;;39,42;;
13-03-06;132,35;176,50;134,08;128,44;188,04;;23,46;25,50;197,70;285,75;;;;;;;;60,44;19,30;;;53,96;35,65;;39,08;;
14-03-06;130,53;176,00;138,50;128,33;189,70;;23,39;25,71;197,92;280,17;;;;;;;;61,82;19,13;;;56,93;38,30;;39,86;;
15-03-06;124,78;173,00;135,83;122,08;186,66;;23,13;25,75;194,14;269,67;;;;;;;;60,84;19,13;;;54,57;39,42;;40,75;;
16-03-06;120,65;167,50;133,58;119,49;190,05;;22,69;25,38;189,07;259,25;;;;;;;;60,70;19,30;;;54,86;39,45;;40,64;;
17-03-06;122,33;170,00;132,60;120,30;200,08;;22,46;25,58;186,33;260,83;;;;;;;;60,42;19,50;;;53,83;39,63;;41,17;;
20-03-06;126,02;169,50;134,70;120,65;229,72;;22,71;25,92;187,50;265,83;;;;;;;;61,83;19,30;;;54,04;39,38;;41,21;;
21-03-06;136,71;168,67;139,21;132,09;234,62;;22,92;26,21;187,67;285,50;;;;;;;;64,53;19,30;;;54,54;39,55;;42,92;;
22-03-06;131,34;168,67;144,25;132,51;228,94;;23,57;27,44;191,25;281,33;;;;;;;;64,40;19,30;;;54,29;39,58;;43,07;;
23-03-06;139,98;170,00;142,05;134,36;235,36;;23,38;28,00;187,07;293,83;;;;;;;;66,29;19,10;;;53,29;39,13;;42,21;;
24-03-06;142,06;170,00;145,50;135,34;238,43;;23,40;27,93;190,80;293,92;;;;;;;;69,63;18,90;;;54,42;39,88;;43,00;;
27-03-06;154,66;170,25;147,60;138,75;234,51;;24,11;28,43;188,83;308,70;;;;;;;;75,17;18,13;;;56,21;40,69;;43,00;;
28-03-06;164,88;172,25;150,10;140,79;220,36;;24,00;28,00;191,08;318,83;;;;;;;;77,56;19,10;;;60,58;41,55;;43,20;;
29-03-06;158,40;173,25;153,67;137,98;214,53;;23,96;28,93;199,50;306,90;;;;;;;;74,70;18,38;;;62,13;42,45;;43,75;;
30-03-06;150,31;173,25;149,04;137,90;216,00;;24,00;28,38;193,36;297,60;;;;;;;;69,71;18,88;;;59,29;42,35;;43,83;;
31-03-06;147,63;173,00;146,13;136,96;219,05;;23,92;28,29;190,10;295,25;;;;;;;;68,57;19,10;;;57,50;42,55;;43,00;;
03-04-06;144,83;168,83;144,92;134,60;226,50;;23,86;28,44;186,21;292,33;;;;;;;;68,55;19,10;;;54,93;43,00;;43,66;;
04-04-06;143,02;168,83;144,08;132,96;235,77;;23,80;28,92;185,00;290,50;;;;;;;;70,93;18,38;;;55,08;41,60;;43,83;;
05-04-06;149,70;168,83;144,60;135,65;247,92;;23,70;29,30;185,25;299,20;;;;;;;;74,46;19,38;;;56,75;41,63;;42,80;;
06-04-06;149,75;168,83;148,29;138,93;249,42;;23,36;28,07;186,50;304,20;;;;;;;;74,04;19,88;;;59,13;42,20;;39,29;;
07-04-06;154,97;170,50;153,17;144,76;240,75;;23,14;27,67;188,25;310,50;;;;;;;;76,79;20,10;;;60,33;43,30;;39,10;;
10-04-06;156,30;173,50;155,50;146,10;226,80;;23,33;28,50;191,86;313,75;;;;;;;;77,33;19,88;;;61,58;43,80;;38,72;;
11-04-06;155,11;172,00;155,46;145,74;218,92;;23,63;28,50;191,50;315,10;;;;;;;;76,29;20,10;;;61,38;44,35;;38,42;;
12-04-06;152,41;171,50;154,50;146,21;208,72;;24,00;29,50;193,70;314,50;;;;;;;;74,58;20,10;;;61,42;46,00;;39,00;;
13-04-06;156,35;172,50;154,90;148,07;210,08;;24,10;29,50;193,80;317,62;;;;;;;;75,17;19,63;;;61,05;45,63;;39,00;;
14-04-06;156,35;172,50;154,94;148,07;210,08;;24,25;29,50;193,00;317,62;;;;;;;;75,17;19,63;;;61,00;45,59;;39,00;;
17-04-06;153,72;172,50;155,50;149,93;206,20;;24,25;29,75;193,50;313,62;;;;;;;;75,11;19,63;;;60,67;46,33;;39,38;;
18-04-06;136,79;174,50;150,17;136,57;188,00;;23,92;29,19;190,43;289,30;;;;;;;;71,58;20,10;;;58,67;46,25;;38,81;;
19-04-06;133,66;170,88;141,92;125,57;179,11;;23,55;28,56;184,38;278,00;;;;;;;;67,90;20,10;;;54,58;45,50;;38,19;;
20-04-06;138,23;170,67;140,63;127,45;180,51;;23,38;28,93;181,81;285,30;;;;;;;;68,16;19,88;;;51,70;45,40;;38,00;;
21-04-06;135,37;171,38;140,45;124,74;183,60;;23,42;29,00;183,43;281,30;;;;;;;;67,74;20,10;;;51,05;45,75;;38,08;;
24-04-06;136,17;172,83;141,46;125,32;190,21;;23,50;28,39;183,88;280,80;;;;;;;;67,99;19,90;;;50,13;45,35;;38,07;;
25-04-06;138,43;173,00;142,79;128,49;184,83;;23,44;28,63;184,44;276,80;;;;;;;;67,85;19,88;;;51,60;45,55;;38,13;;
26-04-06;131,02;172,33;143,17;122,84;178,53;;22,71;27,44;185,75;263,90;;;;;;;;65,62;19,88;;;51,42;47,55;;38,08;;
27-04-06;130,11;170,67;137,75;123,43;171,51;;22,50;26,81;180,00;262,30;;;;;;;;64,89;19,90;;;50,63;47,50;;37,38;;
28-04-06;124,32;169,00;135,83;125,99;169,42;;22,67;26,56;179,50;259,80;;;;;;;;63,82;19,88;;;49,92;47,45;;37,33;;
01-05-06;125,50;169,00;135,83;125,25;169,38;;22,70;26,13;181,00;259,34;;;;;;;;63,00;19,88;;;49,00;47,67;;37,50;;
02-05-06;122,20;170,33;135,13;121,38;168,60;;22,63;25,71;178,25;254,84;;;;;;;;61,83;19,50;;;49,17;47,45;;37,25;;
03-05-06;125,20;169,50;133,45;123,43;168,65;;22,60;26,00;173,40;258,38;;;;;;;;61,07;19,50;;;48,50;45,90;;37,20;;
04-05-06;127,24;165,75;135,08;125,71;170,97;;22,75;25,75;172,00;259,50;;;;;;;;62,39;19,80;;;48,58;45,90;;37,40;;
05-05-06;127,00;165,75;135,67;125,74;163,28;;22,90;25,60;170,83;258,60;;;;;;;;62,92;19,80;;;50,00;45,90;;37,38;;
08-05-06;129,53;164,00;136,46;125,06;155,51;;22,50;25,64;165,83;254,87;;;;;;;;66,01;19,60;;;50,58;45,80;;37,50;;
09-05-06;132,66;150,50;143,96;126,29;157,75;;22,75;25,61;164,44;259,00;;;;;;;;66,77;19,50;;;53,25;45,80;;36,07;;
10-05-06;130,18;150,50;148,13;125,84;153,92;;22,39;25,14;166,06;255,30;;;;;;;;66,56;19,75;;;53,83;46,45;;36,75;;
11-05-06;139,38;149,83;150,83;131,75;162,00;;22,46;25,00;143,21;266,50;;;;;;;;67,00;19,50;;;53,88;46,55;;36,90;;
12-05-06;148,40;152,33;164,42;141,40;170,63;;22,50;25,29;168,50;283,50;;;;;;;;71,50;19,67;;;59,50;47,55;;36,80;;
15-05-06;167,22;155,83;179,33;157,63;183,39;;22,92;25,50;168,50;305,85;;;;;;;;77,29;20,25;;;63,93;49,29;;36,80;;
16-05-06;157,16;157,33;173,67;152,22;171,32;;22,92;25,83;173,60;289,55;;;;;;;;73,09;20,20;;;59,94;49,17;;37,10;;
17-05-06;179,39;158,67;178,63;164,69;179,15;;22,60;26,10;171,40;315,25;;;;;;;;77,44;20,38;;;62,00;47,83;;36,75;;
18-05-06;175,60;168,67;194,13;170,79;186,37;;23,21;26,25;181,40;306,45;;;;;;;;77,89;20,67;;;65,75;49,38;;38,05;;
19-05-06;172,86;174,00;195,46;172,44;186,93;;22,89;26,14;186,92;299,60;;;;;;;;77,00;20,67;;;66,29;49,83;;37,50;;
22-05-06;188,53;175,13;221,75;186,92;192,74;;23,63;26,67;193,80;316,75;;;;;;;;82,95;21,33;;;73,14;51,80;;38,00;;
23-05-06;210,90;194,67;209,96;192,78;193,51;;24,17;28,07;202,58;336,50;;;;;;;;82,93;20,75;;;68,94;51,83;;38,79;;
24-05-06;196,29;211,67;227,57;193,95;196,98;;25,50;30,00;225,83;325,33;;;;;;;;87,33;21,50;;;78,75;55,13;;41,25;;
25-05-06;181,45;201,83;222,70;172,17;182,42;;24,81;29,07;218,43;304,50;;;;;;;;81,38;20,88;;;73,38;55,84;;41,07;;
26-05-06;174,42;189,88;213,92;163,95;178,22;;24,67;29,58;208,33;300,40;;;;;;;;79,66;20,83;;;67,21;55,25;;40,29;;
29-05-06;174,42;189,00;215,83;177,50;180,00;;23,83;30,00;211,75;300,40;;;;;;;;82,50;21,00;;;66,17;56,25;;40,13;;
